Unnamed: 0,Unnamed: 1,id,radeg,raerr,decdeg,decerr,V,Verr,Vnobs,B,Berr,Bnobs,up,SUerr,SUnobs,gp,SGerr,SGnobs,rp,SRerr,SRnobs,ip,SIerr,SInobs,zs,SZerr,SZnobs,Y,Yerr,Ynobs,u_lco,B_lco,g_lco,V_lco,r_lco,i_lco,z_lco,y_lco,uerr_lco,Berr_lco,gerr_lco,Verr_lco,rerr_lco,ierr_lco,zerr_lco,yerr_lco,teff,norm,teff_err,norm_err,ebv,covar,redchi
63,63,63,225.321659,0.354,10.015728,0.202,16.494,0.102,8,17.19,0.081,8,,,0,16.753,0.067,7,16.358,0.112,7,16.09,0.17,5,,,0,,,0,18.339493831437267,17.079991931732167,16.812870513922483,16.50335900434706,16.314059756944282,16.172554547218347,16.1437790552896,15.828454387123713,0.18439643054877208,0.06913526862035092,0.05003251263734831,0.032406944877702494,0.03600940159239943,0.05223083692985406,0.0653355511573755,0.0653355511573753,,,,,,,
64,64,64,225.322173,0.412,10.143506,0.4,16.32,0.128,8,17.495,0.204,8,,,0,16.898,0.07,7,15.822,0.057,7,15.391,0.106,7,,,0,,,0,19.732069788294133,17.350878194058623,16.93236184021611,16.37157518437209,15.815477965088121,15.396708499434741,15.213407694143314,14.898083025977414,0.03244171039885606,0.02290058715536133,0.018137317668270776,0.01267168935079735,0.012509828377707087,0.02571551622094148,0.03374620484952437,0.033746204849524314,,,,,,,
65,65,65,225.322192,0.266,10.360275,0.163,15.503,0.065,8,16.526,0.076,8,,,0,15.948,0.033,7,15.158,0.048,7,14.861,0.078,7,,,0,,,0,18.318988599484427,16.35279154320603,15.993301149298645,15.547154568565901,15.14384056132413,14.879145490141326,14.771247525211496,14.455922857045604,0.11160575702715254,0.0383073920253997,0.03187101801414963,0.02469187714042774,0.03624023951679818,0.050765407389353624,0.05975100556984311,0.05975100556984301,,,,,,,
66,66,66,225.32264,0.611,10.695816,0.48,16.494,0.094,8,17.388,0.194,8,,,0,16.891,0.058,7,16.301,0.068,7,16.059,0.16,7,,,0,,,0,18.71597109824289,17.212608571536386,16.90450858194177,16.54351688158767,16.29056028537144,16.109074142712743,16.053241300326036,15.737916632160143,0.13430520528942846,0.04649806943592949,0.03579519658565361,0.022891128525963155,0.019204855888138028,0.028798430693731607,0.03689920792989156,0.03689920792989178,,,,,,,
67,67,67,225.324767,0.478,10.471861,0.466,,,0,,,0,,,0,17.978,0.046,2,17.232,0.196,2,16.751,0.243,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
68,68,68,225.325116,0.475,10.481969,0.437,,,0,,,0,,,0,17.981,0.066,2,17.176,0.061,2,16.367,0.17,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
69,69,69,225.325459,0.42,10.613896,0.475,15.944,0.075,8,16.807,0.115,8,,,0,16.3,0.039,7,15.67,0.082,7,15.424,0.05,7,,,0,,,0,18.315590874481593,16.65645274076256,16.329855641700703,15.940413751209547,15.6431026932974,15.437423690250178,15.365680552472565,15.050355884306672,0.07966812999159828,0.025982450348708278,0.0211500555341135,0.01634683478303649,0.020777537325670958,0.027816318826572643,0.03290843248102718,0.032908432481027226,,,,,,,
70,70,70,225.325629,0.655,10.653985,0.447,17.318,0.046,2,18.093,0.198,2,,,0,17.926,0.227,4,16.939,0.116,4,16.404,0.2,1,,,0,,,0,20.330667196703054,18.203784962404093,17.82637170752116,17.351687906951994,16.895341701280458,16.5843603217266,16.459202716073662,16.14387804790777,0.2673949288680467,0.10487938874873198,0.08361606308308019,0.04930064903635398,0.058519482569236524,0.10207305809342633,0.12958146363347023,0.1295814636334703,,,,,,,
71,71,71,225.325982,0.483,10.499263,0.396,16.684,0.095,7,17.379,0.112,7,,,0,16.965,0.05,7,16.599,0.085,7,16.383,0.234,4,,,0,,,0,18.346267742497503,17.23192767206683,16.997148584047842,16.72024462899273,16.575668197976853,16.465680707315855,16.45896386974926,16.14363920158337,0.08977734717922266,0.02948072667185255,0.021803970050578998,0.028168378519477073,0.046184828501990356,0.061443168195583965,0.07224240833082293,0.07224240833082295,,,,,,,
72,72,72,225.327581,0.747,10.684064,0.477,17.078,0.132,6,17.833,0.236,6,,,0,17.384,0.04,7,16.784,0.145,7,16.49,0.227,4,,,0,,,0,19.24333895255014,17.712199975117237,17.402016859865896,17.039640115738223,16.77537069679397,16.59090143707583,16.53324122057043,16.21791655240454,0.16166617738458708,0.045966346666398754,0.03268237837220542,0.018838551025931065,0.03244159379193585,0.04959985467313769,0.06154842033658945,0.06154842033658938,,,,,,,
73,73,73,225.332257,0.481,10.795574,0.294,,,0,,,0,,,0,18.448,0.189,2,17.216,0.022,2,16.011,0.147,2,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
74,74,74,225.334966,0.524,10.868441,0.478,17.292,0.194,1,18.356,0.349,1,,,0,17.714,0.152,7,16.533,0.137,7,15.887,0.104,7,,,0,,,0,20.583889435004565,18.30725783030328,17.821272003360733,17.17194122320187,16.564336022830446,15.888764545531977,15.579703961629129,15.264379293463247,0.03926592363135592,0.0645445222437201,0.054303101276770196,0.046904486489750735,0.0463494365708345,0.05783515194867941,0.08605811450735705,0.08605811450735704,,,,,,,
75,75,75,225.338407,0.711,10.48756,0.479,,,0,,,0,,,0,18.346,0.082,2,17.348,0.133,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
76,76,76,225.338776,0.289,10.699194,0.262,,,0,,,0,,,0,18.212,0.14,1,17.834,0.237,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
77,77,77,225.340437,0.217,10.120783,0.147,15.168,0.047,8,16.058,0.053,8,,,0,15.514,0.03,7,14.925,0.06,7,14.703,0.102,7,,,0,,,0,17.520761941715513,15.898775991414851,15.577822732067958,15.193591091796314,14.899761302827816,14.696866249243847,14.627593939252883,14.31226927108699,0.1531034367524143,0.036827879079943386,0.03186673660246573,0.03717697292616926,0.06605134999801278,0.0856812775669386,0.09874492820387948,0.09874492820387952,,,,,,,
78,78,78,225.341276,0.903,10.322895,0.619,17.291,0.022,2,17.961,0.061,2,,,0,17.734,0.127,2,17.286,0.177,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
79,79,79,225.342627,0.542,10.238534,0.331,16.659,0.142,8,17.428,0.106,8,,,0,17.002,0.062,7,16.418,0.055,7,16.086,0.208,7,,,0,,,0,18.830565922751717,17.330802614790038,17.023865796420843,16.664233722540523,16.413272558091847,16.233379128679992,16.178374453263658,15.863049785097765,0.1237483459001053,0.043994687398705934,0.03414879658671666,0.02228661509355328,0.01737929868416165,0.025251191209989938,0.03236346676204958,0.032363466762049674,,,,,,,
80,80,80,225.347516,0.59,10.411721,0.321,17.105,0.029,2,17.959,0.041,2,,,0,17.759,0.059,4,17.144,0.065,4,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
81,81,81,225.348663,0.392,10.79316,0.41,17.446,0.347,3,17.885,0.117,3,,,0,17.579,0.044,5,17.318,0.187,5,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
82,82,82,225.348871,0.971,10.023405,0.557,17.499,0.046,2,18.025,0.035,2,,,0,17.98,0.123,1,17.48,0.177,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
83,83,83,225.349581,0.664,10.689596,0.487,,,0,,,0,,,0,18.405,0.16,3,17.06,0.058,3,16.24,0.275,3,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
84,84,84,225.351374,0.371,10.58218,0.433,13.741,0.041,8,14.33,0.051,8,,,0,13.944,0.031,7,13.602,0.043,7,13.442,0.079,7,13.488,0.124,3,,,0,15.27642010833457,14.203082848430551,13.980705241762998,13.723038546001646,13.597372127928917,13.501629878460147,13.504475764010092,13.189151095844206,0.07293285231194326,0.03009908285462757,0.022163519641575622,0.0242829403813022,0.037477085458763576,0.05015406364119841,0.05932289821533716,0.059322898215337275,,,,,,,
85,85,85,225.351413,0.31,10.635623,0.149,15.037,0.064,8,15.652,0.058,8,,,0,15.236,0.04,7,14.908,0.063,7,14.731,0.093,7,,,0,,,0,16.620808542096093,15.523203609536004,15.292445747297574,15.02839441404835,14.889535364702237,14.783996249011789,14.779005094592424,14.463680426426535,0.13187354072001337,0.05804158997469975,0.04101841325159387,0.02905721577492687,0.037529051265068405,0.053160299255020846,0.06544995871254487,0.0654499587125448,,,,,,,
86,86,86,225.353294,0.249,10.362462,0.192,8.623,0.039,4,9.033,0.079,4,,,0,8.678,0.15,4,8.502,0.088,4,8.438,0.079,4,8.419,0.083,4,,,0,9.954909788779808,8.988835203532616,8.812397283573262,8.613809652479556,8.542748934702814,8.492024703749419,8.52522096040402,8.209896292238128,0.09507936013440921,0.059401051593443076,0.041669368327722736,0.027882288847079547,0.03601532949539004,0.0538833613396211,0.06849326452502508,0.06849326452502513,,,,,,,
87,87,87,225.353996,0.255,10.542774,0.157,15.428,0.058,8,16.114,0.05,8,,,0,15.675,0.055,7,15.271,0.053,7,15.051,0.124,7,,,0,,,0,17.246236226894126,16.008171354434943,15.743857569030865,15.43880491823311,15.257985638288574,15.121352498313414,15.09579275702053,14.780468088854636,0.15744298046649,0.06385262372401712,0.046946995370814606,0.02961409163278162,0.02571611714312126,0.037067737753299655,0.04744439829546494,0.04744439829546498,,,,,,,
88,88,88,225.35424,0.349,10.498369,0.217,14.576,0.034,8,15.206,0.042,8,,,0,14.8,0.038,7,14.415,0.053,7,14.287,0.09,7,,,0,,,0,16.241350273573488,15.10119975229227,14.857720055963725,14.574667264677593,14.421515004393445,14.305711657711182,14.294467450222395,13.97914278205651,0.06942680627713069,0.023861820459850205,0.01994669023770665,0.025626732171129755,0.039181786787465686,0.050638159369128466,0.05879547475394739,0.058795474753947384,,,,,,,
89,89,89,225.354473,0.479,10.801337,0.448,16.79,0.127,8,17.577,0.121,8,,,0,17.161,0.118,7,16.622,0.099,7,16.115,0.106,4,,,0,,,0,19.216322632468994,17.539503239795927,17.21512470428045,16.82687647595006,16.508768857758042,16.29264530447174,16.21673160313422,15.901406934968335,0.2925493356334982,0.10769117666835576,0.09012538922359796,0.06809407759817253,0.07239998119502927,0.09589234442422195,0.11392710204125713,0.11392710204125746,,,,,,,
90,90,90,225.355012,0.305,10.648482,0.313,15.994,0.043,8,16.582,0.078,8,,,0,16.19,0.022,7,15.825,0.091,7,15.657,0.066,7,,,0,,,0,17.522134143276922,16.438095890686142,16.213068849000877,15.9547926179088,15.817611802344345,15.714395355934293,15.711520805335049,15.396196137169163,0.14568979628218498,0.06322276870058444,0.04204558157928817,0.024945190540170897,0.035694390796896826,0.05532713662007019,0.070165178708981,0.07016517870898098,,,,,,,
91,91,91,225.355121,0.371,10.711112,0.211,15.978,0.056,8,16.767,0.123,8,,,0,16.31,0.053,7,15.776,0.045,7,15.562,0.132,7,,,0,,,0,18.01710538503663,16.627663777677725,16.337996880755313,15.999877362277424,15.776880307165214,15.614634244123764,15.572934503200337,15.257609835034447,0.0782296286403266,0.02644978027344902,0.019364115245408257,0.013365168039190594,0.017458323416134607,0.02472779239294678,0.030230119254699903,0.030230119254700125,,,,,,,
92,92,92,225.35566,0.304,10.223874,0.471,,,0,,,0,,,0,18.28,0.008,2,17.393,0.006,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
93,93,93,225.356282,0.458,10.456449,0.287,15.914,0.073,8,16.607,0.088,8,,,0,16.19,0.042,7,15.751,0.068,7,15.533,0.086,7,,,0,,,0,17.741441061880494,16.486540296202634,16.220866728553915,15.91119689034985,15.726390343286617,15.587142221182837,15.55910817706389,15.243783508898009,0.12959552179501224,0.0515017472518724,0.037755087700710406,0.023758532415527098,0.021148828519633893,0.030502855194411097,0.038935452366169625,0.038935452366169174,,,,,,,
94,94,94,225.357409,0.432,10.521678,0.324,16.513,0.059,8,17.421,0.098,8,,,0,16.874,0.079,7,16.193,0.084,7,15.875,0.158,6,,,0,,,0,19.147042534918747,17.298678680942253,16.953704253508484,16.531666007212223,16.173042780953544,15.934433276528083,15.841779354530445,15.526454686364552,0.1293393109556458,0.0395901559238273,0.03173048344958069,0.023543934236764853,0.03845642633581351,0.05429624476941133,0.06439736899943338,0.06439736899943352,,,,,,,
95,95,95,225.35804,0.441,10.108244,0.298,16.239,0.069,8,16.972,0.162,8,,,0,16.533,0.048,7,16.147,0.083,7,15.97,0.216,6,,,0,,,0,17.90890485015796,16.79001012853913,16.55426596854017,16.276612530687665,16.12802620380988,16.016010544543725,16.00792808945392,15.692603421288027,0.08227140205218057,0.02655493786854759,0.01860890728033281,0.02381145763301501,0.04030394764854355,0.054262165235372764,0.0641156593057058,0.06411565930570574,,,,,,,
96,96,96,225.35894,0.218,10.848891,0.217,14.76,0.043,8,15.654,0.044,8,,,0,15.142,0.027,7,14.504,0.034,7,14.232,0.081,7,,,0,,,0,17.196088447402367,15.517118222906738,15.189432189296436,14.797180746758198,14.4910203990476,14.282626004292737,14.209269092647567,13.893944424481674,0.11449150969832152,0.031174457561602087,0.025163293654918345,0.022799061610301957,0.03901255183954803,0.05223078100478802,0.06107977352793402,0.06107977352793404,,,,,,,
97,97,97,225.359404,0.27,10.303093,0.289,16.077,0.086,8,17.224,0.107,8,,,0,16.562,0.035,7,15.676,0.06,7,15.279,0.086,7,,,0,,,0,19.15777939833712,16.9955433296416,16.613406004653918,16.116643791264785,15.63961342211406,15.327660046617968,15.195124252839527,14.879799584673638,0.12606332333164222,0.04665457279759851,0.039720551403245534,0.034158747249408004,0.04986875035694092,0.07296759387932493,0.08604501366251156,0.08604501366251163,,,,,,,
98,98,98,225.361171,0.626,10.747439,0.355,17.259,0.097,2,18.057,0.131,2,,,0,17.887,0.071,6,17.066,0.233,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
99,99,99,225.364547,0.163,10.539537,0.135,15.172,0.066,8,16.116,0.074,8,,,0,15.583,0.025,7,14.902,0.064,7,14.616,0.088,7,,,0,,,0,17.726660621522868,15.952354859712706,15.614584268815115,15.206055423581837,14.867148293073257,14.641700783194278,14.556917408867903,14.241592740702018,0.11820667840931924,0.03084599084772137,0.024569921292533964,0.02225728313081766,0.04226189187276748,0.05753822437714123,0.06731006720638828,0.0673100672063883,,,,,,,
100,100,100,225.366048,0.306,10.312891,0.185,15.872,0.064,8,16.603,0.085,8,,,0,16.162,0.041,7,15.724,0.062,7,15.589,0.136,7,,,0,,,0,17.654107150223034,16.444367584647892,16.185275188345578,15.885135093949714,15.712602728238345,15.583146340412696,15.562904538260803,15.247579870094917,0.1509985604302178,0.0639852269479441,0.046508962201657615,0.027350112713418695,0.019186522778723535,0.03011604965653313,0.04059143361041341,0.04059143361041335,,,,,,,
101,101,101,225.367001,0.221,10.857967,0.27,,,0,,,0,,,0,18.574,0.236,1,17.081,0.175,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
102,102,102,225.367206,0.583,10.709136,0.403,16.678,0.128,8,17.466,0.083,8,,,0,17.118,0.079,7,16.548,0.088,7,16.25,0.164,4,,,0,,,0,18.842525524802483,17.401953644981077,17.1041870248782,16.75379112236581,16.516986968377694,16.347109099459097,16.297662817719043,15.982338149553158,0.08921242143663678,0.02385036232459675,0.021962214109326746,0.027381351489185267,0.043310666693885363,0.054483873981798575,0.062287496022708735,0.06228749602270881,,,,,,,
103,103,103,225.368681,0.263,10.253836,0.364,15.047,0.055,8,15.831,0.049,8,,,0,15.342,0.025,7,14.828,0.045,7,14.589,0.041,7,,,0,,,0,17.13997778176497,15.681024074746269,15.3804002196458,15.02825740095022,14.788857173465448,14.61689544474514,14.56594434856995,14.250619680404057,0.09532888571572667,0.027283192451648074,0.02488867563299269,0.029173923134568625,0.044751280225103975,0.05598110796751639,0.06390553623957758,0.06390553623957743,,,,,,,
104,104,104,225.369138,0.609,10.054013,0.378,17.085,0.075,7,17.769,0.117,7,,,0,17.3,0.088,7,16.95,0.061,7,16.534,0.196,1,,,0,,,0,18.8164273296127,17.632957780434808,17.38661711917502,17.09833455250468,16.932114359367482,16.810823072289352,16.795471350201204,16.48014668203531,0.18560542099427912,0.06545723552358498,0.04613355658246875,0.040349194793914966,0.06273721445798164,0.08628051315279267,0.10354173902795932,0.10354173902795923,,,,,,,
105,105,105,225.372034,0.404,10.273604,0.125,,,0,,,0,,,0,18.567,0.407,2,17.463,0.157,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
106,106,106,225.37345,0.275,10.853858,0.135,14.685,0.046,8,15.407,0.055,8,,,0,14.978,0.017,7,14.465,0.048,7,14.214,0.072,7,,,0,,,0,16.656483637337857,15.285077223825954,15.00037143283052,14.663703967141615,14.442812123052615,14.283308784334434,14.24295852166869,13.927633853502797,0.10630564269072121,0.027764115230258395,0.019256047561775538,0.01936533986213998,0.03577660395751616,0.048706297424086185,0.05773081930166145,0.0577308193016613,,,,,,,
107,107,107,225.375546,0.234,10.51325,0.231,12.986,0.035,8,13.728,0.034,8,,,0,13.269,0.018,7,12.787,0.044,7,12.583,0.053,7,12.548,0.077,4,,,0,14.941982659550469,13.595745110237509,13.314024803325484,12.981316082191906,12.765637036324215,12.609521855903157,12.571025435427703,12.25570076726181,0.12928914186615953,0.03633048581533281,0.026171340813744587,0.025035735897888402,0.04280870383714818,0.05781005677479006,0.06844990227428731,0.06844990227428724,,,,,,,
108,108,108,225.3758,0.17,9.970167,0.147,15.435,0.049,8,16.323,0.062,8,,,0,15.79,0.043,7,15.112,0.044,7,14.818,0.065,7,,,0,,,0,18.009338075146992,16.199628702588512,15.85671351735229,15.441047434556793,15.093783301798005,14.861243686889221,14.773983516707982,14.458658848542097,0.11967973200318954,0.04044564610390158,0.03322452481942763,0.02398374370744663,0.0302535129701529,0.042328144383115746,0.05058380184025532,0.05058380184025542,,,,,,,
109,109,109,225.376302,0.622,10.630704,0.19,,,0,,,0,,,0,18.579,0.011,2,17.435,0.354,2,15.679,0.057,2,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
110,110,110,225.376597,0.166,10.689171,0.112,15.224,0.023,8,15.945,0.057,8,,,0,15.483,0.032,7,15.069,0.044,7,14.9,0.059,7,,,0,,,0,17.003049441976373,15.788932303389082,15.529121819916995,15.228438746843352,15.056350669856485,14.925971910478431,14.905286847979802,14.589962179813913,0.17951827297506615,0.07763158445897006,0.05729201518269768,0.034211172917714014,0.019839203478741515,0.03087634678244841,0.04285062169957194,0.042850621699571934,,,,,,,
111,111,111,225.376796,0.409,10.810522,0.294,,,0,,,0,,,0,18.241,0.144,1,17.449,0.172,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
112,112,112,225.377843,0.401,10.164534,0.453,16.001,0.087,8,17.085,0.109,8,,,0,16.477,0.102,7,15.613,0.085,7,15.249,0.121,7,,,0,,,0,19.122209115392288,16.948083110480844,16.563467494206137,16.066375230579183,15.585713075714466,15.267729578133977,15.133745851031982,14.818421182866093,0.11289650346422267,0.044877552127629124,0.03806055066037134,0.02909873762292354,0.035946684068129585,0.05334133176058655,0.06374046350763227,0.06374046350763214,,,,,,,
113,113,113,225.378811,0.51,10.855654,0.428,17.06,0.144,5,17.717,0.109,5,,,0,17.363,0.084,7,16.563,0.145,7,16.367,0.169,3,,,0,,,0,19.49486860236491,17.714989839222497,17.377106695203473,16.965521725459986,16.623770174911954,16.394556222580654,16.309120807076248,15.993796138910362,0.1769056448522635,0.05195077955458503,0.042808243639388205,0.0375673307789359,0.06275762048673729,0.08468336500917743,0.0988508542741776,0.09885085427417734,,,,,,,
114,114,114,225.379061,0.719,10.718166,0.16,,,0,,,0,,,0,18.676,0.217,1,17.687,0.214,1,16.386,0.186,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
115,115,115,225.380045,0.124,10.709359,0.325,,,0,,,0,,,0,18.604,0.262,1,17.618,0.288,1,16.166,0.22,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
116,116,116,225.380529,0.344,10.820629,0.287,16.338,0.103,8,16.983,0.205,8,,,0,16.558,0.045,7,16.169,0.088,7,15.921,0.112,7,,,0,,,0,17.99168067679995,16.825239339330125,16.578799865355023,16.289924600812647,16.131556872878164,16.012285695915622,15.99775850279552,15.682433834629634,0.11576464834674499,0.03880133112353343,0.027937981554862677,0.0300426039404629,0.04848216885995791,0.06495663912384812,0.07682303533610368,0.0768230353361036,,,,,,,
117,117,117,225.380765,0.207,10.144581,0.235,13.087,0.039,8,13.675,0.045,8,,,0,13.306,0.025,7,12.943,0.044,7,12.814,0.058,7,12.636,0.021,4,,,0,14.630924856196973,13.554943369377902,13.329183029130323,13.072006851066487,12.942234243862085,12.843251861004877,12.84479174710524,12.529467078939355,0.09419564250855497,0.04469936909169531,0.031189687502658655,0.0188267431288289,0.02100118727930621,0.031911506858153436,0.04080332559797897,0.04080332559797919,,,,,,,
118,118,118,225.381798,0.423,10.937727,0.231,,,0,,,0,,,0,18.113,0.277,3,16.997,0.044,3,16.455,0.188,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
119,119,119,225.382217,0.45,10.485846,0.325,,,0,,,0,,,0,18.1,0.007,2,16.77,0.061,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
120,120,120,225.382382,0.367,10.827798,0.356,,,0,,,0,,,0,18.013,0.102,2,17.352,0.187,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
121,121,121,225.382937,0.754,10.671027,0.441,16.994,0.12,5,17.899,0.198,5,,,0,17.273,0.109,6,16.699,0.116,6,16.306,0.177,4,,,0,,,0,19.477120102996167,17.7234961293558,17.3890615182033,16.989926849846498,16.657817043256628,16.43107201730634,16.34896265098159,16.033637982815698,0.28376027850129387,0.10186944785258682,0.08377469400046672,0.059158600492694426,0.06414430061323283,0.08999194260995423,0.10916869136750894,0.10916869136750877,,,,,,,
122,122,122,225.385055,0.245,10.102536,0.173,15.419,0.047,8,16.198,0.084,8,,,0,15.718,0.036,7,15.236,0.046,7,15.008,0.08,7,,,0,,,0,17.366425016709073,16.037343046570633,15.75736451469919,15.432591420961451,15.22138942628563,15.066857529526867,15.030186956516811,14.714862288350918,0.12593438424544054,0.04195235102537424,0.03040613032191069,0.02247745091472731,0.0316062494452235,0.04392343479117114,0.05316699188624081,0.05316699188624079,,,,,,,
123,123,123,225.386111,0.403,10.131278,0.513,17.295,0.173,5,17.962,0.251,5,,,0,17.613,0.136,5,17.119,0.122,5,16.533,0.213,1,,,0,,,0,19.40468568758616,17.950690808379328,17.659339591005484,17.308917615778498,17.049122243945924,16.874385083833367,16.82251194061252,16.50718727244663,0.29797295686860414,0.09396087508441979,0.07832859008800681,0.07453309061750626,0.10846228749191666,0.1409751990165458,0.16409300370095337,0.16409300370095337,,,,,,,
124,124,124,225.386233,0.143,10.034259,0.16,12.555,0.033,8,13.5,0.044,8,,,0,12.95,0.029,7,12.249,0.039,7,11.965,0.051,7,11.799,0.098,4,,,0,15.206368498235367,13.359392543209282,13.012877071501485,12.587030691397192,12.22487947063522,11.98532891369496,11.892471544511462,11.57714687634557,0.11109435218130964,0.03574615998947453,0.02976879239718536,0.02453850859782216,0.037682412245389076,0.05111065297541628,0.059727292051235024,0.05972729205123468,,,,,,,
